truck_id,route_id,departure_date,estimated_arrival,delay
24322464,R-9205fc51,2019-02-20 07:00:00,2019-02-21 09:23:24.000000000,1
27609059,R-272a3bd5,2019-02-20 07:00:00,2019-02-21 16:22:12.000000000,0
30723415,R-20cb905f,2019-02-20 07:00:00,2019-02-21 11:21:00.000000000,1
26716985,R-454d6b06,2019-02-20 07:00:00,2019-02-21 16:11:24.000000000,0
32864710,R-d7ad5746,2019-02-20 07:00:00,2019-02-21 15:44:24.000000000,0
17945973,R-7a0a08ef,2019-02-20 07:00:00,2019-02-21 15:40:12.000000000,0
17017247,R-89730450,2019-02-20 07:00:00,2019-02-21 10:35:24.000000000,0
26760108,R-a1515cb7,2019-02-20 07:00:00,2019-02-21 11:04:48.000000000,1
11316377,R-4999a951,2019-02-20 07:00:00,2019-02-21 18:30:36.000000000,0
11564121,R-11ea3024,2019-02-20 07:00:00,2019-02-21 17:51:36.000000000,1
58546151,R-a73998a8,2019-02-20 07:00:00,2019-02-21 12:51:00.000000000,1
29432775,R-fbd673c6,2019-02-20 07:00:00,2019-02-21 11:37:12.000000000,1
93428273,R-a4102d14,2019-02-20 07:00:00,2019-02-21 14:32:24.000000000,0
33420545,R-9ab42d99,2019-02-20 07:00:00,2019-02-21 11:28:48.000000000,0
13322827,R-206e6c85,2019-02-20 07:00:00,2019-02-21 07:05:24.000000000,0
28817628,R-77954229,2019-02-20 07:00:00,2019-02-21 14:49:48.000000000,0
17387364,R-d2761115,2019-02-20 07:00:00,2019-02-21 08:47:24.000000000,0
82081587,R-fe212c86,2019-02-20 07:00:00,2019-02-21 11:50:24.000000000,0
10502616,R-f0973548,2019-02-20 07:00:00,2019-02-21 08:15:36.000000000,0
32048264,R-1f2f79aa,2019-02-20 07:00:00,2019-02-21 08:11:24.000000000,0
32865089,R-08fd4a69,2019-02-20 07:00:00,2019-02-21 11:14:24.000000000,0
81187112,R-e3ae8ddb,2019-02-20 07:00:00,2019-02-21 10:44:24.000000000,1
32053728,R-8293c431,2019-02-20 07:00:00,2019-02-21 18:13:12.000000000,0
43523687,R-3d8ff0c4,2019-02-20 07:00:00,2019-02-21 17:21:36.000000000,0
11845171,R-859ba0f9,2019-02-20 07:00:00,2019-02-21 13:02:24.000000000,0
29401560,R-f8088198,2019-02-20 07:00:00,2019-02-21 16:11:24.000000000,0
26749209,R-11096a8f,2019-02-20 07:00:00,2019-02-21 08:47:24.000000000,0
13701678,R-0c8b648e,2019-02-20 07:00:00,2019-02-21 12:18:00.000000000,1
24882999,R-7bafd5a1,2019-02-20 07:00:00,2019-02-21 10:05:24.000000000,0
29336991,R-496eae0e,2019-02-20 07:00:00,2019-02-21 07:03:00.000000000,0
30937896,R-3e4f3e69,2019-02-20 07:00:00,2019-02-21 11:54:36.000000000,1
95480943,R-51a0f01c,2019-02-20 07:00:00,2019-02-21 14:04:12.000000000,0
28866540,R-86bd8740,2019-02-20 07:00:00,2019-02-21 09:18:00.000000000,0
19301208,R-74e25ce0,2019-02-20 07:00:00,2019-02-21 10:01:12.000000000,0
27063055,R-74284791,2019-02-20 07:00:00,2019-02-21 16:31:48.000000000,0
94574989,R-8f48ee80,2019-02-20 07:00:00,2019-02-21 12:48:00.000000000,0
58866984,R-6b015340,2019-02-20 07:00:00,2019-02-21 07:51:36.000000000,0
47199758,R-eeb5205a,2019-02-20 07:00:00,2019-02-21 07:17:23.999999999,1
17277291,R-69b48415,2019-02-20 07:00:00,2019-02-21 15:24:00.000000000,0
57599938,R-6af9b989,2019-02-20 07:00:00,2019-02-21 16:27:00.000000000,0
40423910,R-85d93d3b,2019-02-20 07:00:00,2019-02-21 15:00:36.000000000,0
28295338,R-ea4a4614,2019-02-20 07:00:00,2019-02-21 14:26:24.000000000,0
21705793,R-22c767b0,2019-02-20 07:00:00,2019-02-21 15:11:24.000000000,0
57580910,R-10ef4bac,2019-02-20 07:00:00,2019-02-21 11:50:24.000000000,0
66822391,R-90317613,2019-02-20 07:00:00,2019-02-21 12:48:00.000000000,0
19924593,R-daefd7d7,2019-02-20 07:00:00,2019-02-21 15:00:36.000000000,0
11244695,R-c172e39f,2019-02-20 07:00:00,2019-02-21 13:15:00.000000000,0
83770030,R-7fd5fccf,2019-02-20 07:00:00,2019-02-21 17:06:00.000000000,0
94574989,R-1c7d1fe4,2019-02-25 07:00:00,2019-02-26 15:46:12.000000000,0
13999746,R-a2a4a0a7,2019-02-25 07:00:00,2019-02-26 12:36:00.000000000,0
20539252,R-d69103cc,2019-02-25 07:00:00,2019-02-26 08:06:00.000000000,1
13246528,R-e3ccb4cd,2019-02-25 07:00:00,2019-02-26 16:04:12.000000000,0
47199758,R-de993e97,2019-02-25 07:00:00,2019-02-26 16:29:24.000000000,0
16246545,R-bdc02b48,2019-02-25 07:00:00,2019-02-26 16:12:00.000000000,0
54123965,R-f46ed339,2019-02-25 07:00:00,2019-02-26 13:41:24.000000000,1
66822391,R-ceaaee96,2019-02-25 07:00:00,2019-02-26 10:43:12.000000000,0
33834430,R-bfa05a9e,2019-02-25 07:00:00,2019-02-26 18:55:48.000000000,1
37595820,R-a41c8d36,2019-02-25 07:00:00,2019-02-26 13:26:24.000000000,1
66683794,R-b103319f,2019-02-25 07:00:00,2019-02-26 14:30:00.000000000,1
16497961,R-07e0d11f,2019-02-25 07:00:00,2019-02-26 13:15:00.000000000,1
33326175,R-f3dd4fda,2019-02-25 07:00:00,2019-02-26 13:48:36.000000000,0
19945346,R-758688a8,2019-02-25 07:00:00,2019-02-26 13:47:24.000000000,0
14073923,R-9451feb3,2019-02-25 07:00:00,2019-02-26 14:27:36.000000000,0
19220150,R-35a33af5,2019-02-25 07:00:00,2019-02-26 15:00:36.000000000,0
29066789,R-60972a36,2019-02-25 07:00:00,2019-02-26 17:06:00.000000000,0
10635114,R-26f1ea55,2019-02-25 07:00:00,2019-02-26 15:44:24.000000000,0
32048264,R-08c77b90,2019-02-25 07:00:00,2019-02-26 08:15:36.000000000,0
13193058,R-41132904,2019-02-25 07:00:00,2019-02-26 11:39:36.000000000,1
63170233,R-84f00ce1,2019-02-25 07:00:00,2019-02-26 09:32:24.000000000,0
68559076,R-2dc1f4dc,2019-02-25 07:00:00,2019-02-26 11:15:36.000000000,1
18443612,R-08d006da,2019-02-25 07:00:00,2019-02-26 18:50:24.000000000,0
31293981,R-622348e3,2019-02-25 07:00:00,2019-02-26 18:02:24.000000000,0
20661206,R-a2de5a9e,2019-02-25 07:00:00,2019-02-26 12:45:36.000000000,1
26346569,R-07fcd3ed,2019-02-25 07:00:00,2019-02-26 10:01:12.000000000,0
33391952,R-3c2b451d,2019-02-25 07:00:00,2019-02-26 16:05:24.000000000,0
30723415,R-ea0aa31d,2019-02-25 07:00:00,2019-02-26 13:31:12.000000000,0
32557240,R-a602114e,2019-02-25 07:00:00,2019-02-26 14:19:12.000000000,0
28971650,R-dc3704d8,2019-02-25 07:00:00,2019-02-26 17:24:00.000000000,0
16132858,R-c0bdff32,2019-02-25 07:00:00,2019-02-26 15:46:12.000000000,0
25374393,R-f2d77d8e,2019-02-25 07:00:00,2019-02-26 15:40:12.000000000,0
20252337,R-918a37bc,2019-02-25 07:00:00,2019-02-26 08:11:24.000000000,0
18940617,R-a653135f,2019-02-25 07:00:00,2019-02-26 11:36:00.000000000,1
24322464,R-2676bc69,2019-02-25 07:00:00,2019-02-26 09:28:12.000000000,0
26749209,R-6a026d21,2019-02-25 07:00:00,2019-02-26 11:12:00.000000000,1
25050875,R-a8c32c8e,2019-02-25 07:00:00,2019-02-26 17:19:12.000000000,0
19301208,R-08617151,2019-02-25 07:00:00,2019-02-26 17:26:24.000000000,1
13641354,R-199223bb,2019-02-25 07:00:00,2019-02-26 10:35:24.000000000,0
23007785,R-b4e5013e,2019-02-25 07:00:00,2019-02-26 10:15:36.000000000,1
10180743,R-b92dc937,2019-02-25 07:00:00,2019-02-26 10:06:36.000000000,1
30434751,R-e391f79a,2019-02-25 07:00:00,2019-02-26 09:23:24.000000000,1
32599168,R-7421d2b4,2019-02-25 07:00:00,2019-02-26 09:39:00.000000000,1
17496529,R-ef1051af,2019-02-25 07:00:00,2019-02-26 12:18:00.000000000,1
32274242,R-6871d22e,2019-02-25 07:00:00,2019-02-26 11:39:36.000000000,1
10502616,R-b3146c56,2019-02-25 07:00:00,2019-02-26 11:36:00.000000000,1
22443942,R-ce4fac74,2019-02-25 07:00:00,2019-02-26 14:49:12.000000000,1
11244695,R-23d7072e,2019-02-25 07:00:00,2019-02-26 14:39:00.000000000,1
78735626,R-0371bf56,2019-02-25 07:00:00,2019-02-26 07:40:12.000000000,1
32865089,R-cddccda5,2019-02-25 07:00:00,2019-02-26 08:02:24.000000000,1
13727292,R-4551ba87,2019-02-25 07:00:00,2019-02-26 07:41:24.000000000,1
91982850,R-710ad4ef,2019-02-25 07:00:00,2019-02-26 15:21:00.000000000,0
51330131,R-c7ed268f,2019-02-25 07:00:00,2019-02-26 12:51:36.000000000,0
32388815,R-6fd2b983,2019-02-25 07:00:00,2019-02-26 18:54:00.000000000,1
28760660,R-db916102,2019-02-25 07:00:00,2019-02-26 11:04:48.000000000,0
82081587,R-0c7e382b,2019-02-25 07:00:00,2019-02-26 18:30:36.000000000,0
93428273,R-b69ad412,2019-02-25 07:00:00,2019-02-26 11:14:24.000000000,0
65974657,R-1c52399b,2019-02-25 07:00:00,2019-02-26 07:51:36.000000000,0
29432775,R-e20aadae,2019-02-25 07:00:00,2019-02-26 14:49:12.000000000,1
58866984,R-d67b5f4c,2019-02-25 07:00:00,2019-02-26 12:35:24.000000000,0
30390425,R-cfc0dbf5,2019-02-25 07:00:00,2019-02-26 09:00:36.000000000,1
24882999,R-3fc6b536,2019-02-25 07:00:00,2019-02-26 14:25:12.000000000,1
25853258,R-9bcf28e8,2019-02-25 07:00:00,2019-02-26 08:38:24.000000000,0
27063055,R-5c9a7270,2019-02-25 07:00:00,2019-02-26 09:24:00.000000000,0
13260637,R-3809b2f2,2019-02-25 07:00:00,2019-02-26 13:05:24.000000000,1
28295338,R-e414908d,2019-02-25 07:00:00,2019-02-26 10:05:24.000000000,0
14969134,R-88be4ec6,2019-02-25 07:00:00,2019-02-26 12:36:00.000000000,0
28866540,R-1b34c21b,2019-02-25 07:00:00,2019-02-26 09:32:24.000000000,0
24216205,R-01b6e374,2019-02-25 07:00:00,2019-02-26 09:28:12.000000000,0
60913739,R-0569cafc,2019-02-25 07:00:00,2019-02-26 12:35:24.000000000,1
85416403,R-574f30c3,2019-02-25 07:00:00,2019-02-26 12:08:24.000000000,0
13196565,R-974c21e5,2019-02-25 07:00:00,2019-02-26 07:06:36.000000000,0
54036321,R-a51bd34b,2019-02-25 07:00:00,2019-02-26 09:28:48.000000000,1
20205682,R-858d557e,2019-02-25 07:00:00,2019-02-26 10:42:36.000000000,1
17017247,R-da652dd4,2019-02-25 07:00:00,2019-02-26 07:03:00.000000000,1
20482407,R-2cf2a399,2019-02-25 07:00:00,2019-02-26 08:06:00.000000000,1
17387364,R-f78d0f53,2019-02-25 07:00:00,2019-02-26 09:00:36.000000000,1
30937896,R-d4294817,2019-02-25 07:00:00,2019-02-26 08:09:36.000000000,1
14433691,R-37fc1cb6,2019-02-25 07:00:00,2019-02-26 07:32:24.000000000,1
25704375,R-f593217c,2019-02-25 07:00:00,2019-02-26 14:42:36.000000000,0
11316377,R-b0103e7b,2019-02-25 07:00:00,2019-02-26 13:09:00.000000000,0
28581832,R-c463ce44,2019-02-25 07:00:00,2019-02-26 13:52:48.000000000,0
19095731,R-f971eb07,2019-02-25 07:00:00,2019-02-26 16:06:00.000000000,0
11845171,R-246c9d9f,2019-02-25 07:00:00,2019-02-26 16:04:12.000000000,0
18561890,R-e14e48c8,2019-02-25 07:00:00,2019-02-26 17:55:12.000000000,0
17945973,R-74919687,2019-02-25 07:00:00,2019-02-26 15:04:48.000000000,0
21032614,R-c5e60632,2019-02-25 07:00:00,2019-02-26 15:57:36.000000000,0
11835599,R-2a8af0f2,2019-02-25 07:00:00,2019-02-26 18:51:36.000000000,0
88819781,R-72f139e1,2019-02-25 07:00:00,2019-02-26 16:29:24.000000000,0
22182749,R-645f8347,2019-02-25 07:00:00,2019-02-26 17:51:36.000000000,0
81187112,R-3ac20ed1,2019-02-25 07:00:00,2019-02-26 10:44:24.000000000,0
31807947,R-94d6c3c3,2019-02-25 07:00:00,2019-02-26 07:17:23.999999999,0
27609059,R-9724c2c2,2019-02-25 07:00:00,2019-02-26 14:39:00.000000000,1
15436397,R-04c34f47,2019-02-25 07:00:00,2019-02-26 12:08:24.000000000,0
29284580,R-a9ddb09f,2019-02-25 07:00:00,2019-02-26 08:09:36.000000000,1
29884530,R-86bcd481,2019-02-25 07:00:00,2019-02-26 14:16:12.000000000,1
26803776,R-05af11b6,2019-02-25 07:00:00,2019-02-26 07:59:24.000000000,0
72146642,R-4fe39689,2019-02-25 07:00:00,2019-02-26 17:22:48.000000000,0
57580910,R-3982cfd9,2019-02-25 07:00:00,2019-02-26 12:51:00.000000000,0
32111802,R-c306447f,2019-02-25 07:00:00,2019-02-26 07:40:12.000000000,1
24628550,R-529e0691,2019-02-25 07:00:00,2019-02-26 07:15:00.000000000,1
13831242,R-24c136c1,2019-02-25 07:00:00,2019-02-26 18:00:00.000000000,1
23622109,R-0f5d7085,2019-02-25 07:00:00,2019-02-26 11:37:12.000000000,0
17277291,R-54d3d4fe,2019-02-25 07:00:00,2019-02-26 08:02:24.000000000,1
45254942,R-317b3ba8,2019-02-25 07:00:00,2019-02-26 07:42:00.000000000,1
25377824,R-7e7d28ee,2019-02-25 07:00:00,2019-02-26 18:34:47.999999999,0
30142509,R-3e378060,2019-02-25 07:00:00,2019-02-26 15:22:12.000000000,0
29596705,R-29229ca4,2019-02-25 07:00:00,2019-02-26 14:32:24.000000000,0
44799976,R-1565a0b4,2019-02-25 07:00:00,2019-02-26 07:41:24.000000000,1
30898353,R-b2bc0137,2019-02-25 07:00:00,2019-02-26 07:06:36.000000000,0
14882723,R-569d46be,2019-02-25 07:00:00,2019-02-26 07:32:24.000000000,1
17884689,R-718bca32,2019-02-25 07:00:00,2019-02-26 07:10:48.000000000,1
32053728,R-e5f99722,2019-02-25 07:00:00,2019-02-26 09:30:00.000000000,1
29843883,R-8874a6c1,2019-02-25 07:00:00,2019-02-26 15:58:12.000000000,0
57599938,R-33d6f547,2019-02-25 07:00:00,2019-02-26 13:53:24.000000000,0
32864710,R-ea713b5f,2019-02-25 07:00:00,2019-02-26 14:40:48.000000000,0
11564121,R-392ead81,2019-02-25 07:00:00,2019-02-26 17:10:12.000000000,0
25618223,R-8891048e,2019-02-25 07:00:00,2019-02-26 16:12:00.000000000,0
11942046,R-428ab820,2019-02-25 07:00:00,2019-02-26 07:09:00.000000000,0
26760108,R-9b98b32f,2019-02-25 07:00:00,2019-02-26 16:22:12.000000000,0
29178779,R-74abbc2c,2019-02-25 07:00:00,2019-02-26 16:39:00.000000000,0
21125310,R-724aefcf,2019-02-25 07:00:00,2019-02-26 07:36:36.000000000,0
55617675,R-ab319799,2019-02-25 07:00:00,2019-02-26 11:36:36.000000000,1
40423910,R-8b8d3d55,2019-02-25 07:00:00,2019-02-26 13:45:36.000000000,1
28188509,R-37b07aad,2019-02-25 07:00:00,2019-02-26 14:48:00.000000000,1
18318087,R-c29b5b2b,2019-02-25 07:00:00,2019-02-26 13:41:24.000000000,1
13883923,R-31ac88d8,2019-02-25 07:00:00,2019-02-26 18:10:12.000000000,0
98052326,R-cd7e30dd,2019-02-25 07:00:00,2019-02-26 17:34:11.999999999,0
33420545,R-c8672ace,2019-02-25 07:00:00,2019-02-26 12:02:24.000000000,1
20283153,R-0833540e,2019-02-25 07:00:00,2019-02-26 11:05:24.000000000,1
18493697,R-eed36b2e,2019-02-25 07:00:00,2019-02-26 10:56:24.000000000,1
29336991,R-a9d0bd39,2019-02-25 07:00:00,2019-02-26 10:07:48.000000000,1
33585946,R-bac32dc9,2019-02-25 07:00:00,2019-02-26 09:23:24.000000000,1
26716985,R-808154a5,2019-02-25 07:00:00,2019-02-26 11:54:36.000000000,1
52804295,R-7e38bd74,2019-02-25 07:00:00,2019-02-26 11:15:36.000000000,1
95480943,R-c12ce254,2019-02-25 07:00:00,2019-02-26 11:12:00.000000000,1
88461049,R-8ce88765,2019-02-25 07:00:00,2019-02-26 14:25:12.000000000,1
25117738,R-0f844d54,2019-02-25 07:00:00,2019-02-26 14:16:12.000000000,1
18204175,R-2e2bd615,2019-02-25 07:00:00,2019-02-26 07:15:00.000000000,1
26225733,R-2febce7b,2019-02-25 07:00:00,2019-02-26 07:42:00.000000000,1
25315839,R-d3839035,2019-02-25 07:00:00,2019-02-26 07:10:48.000000000,1
13701678,R-83244f30,2019-02-25 07:00:00,2019-02-26 16:18:00.000000000,0
31766919,R-0d82a45a,2019-02-25 07:00:00,2019-02-26 08:16:48.000000000,0
49603540,R-19a5b1a5,2019-02-25 07:00:00,2019-02-26 09:09:00.000000000,0
29624480,R-7f8969c9,2019-02-25 07:00:00,2019-02-26 18:59:24.000000000,0
29401560,R-3fda4771,2019-02-25 07:00:00,2019-02-26 10:43:12.000000000,0
22007337,R-ce81e12d,2019-02-25 07:00:00,2019-02-26 08:38:24.000000000,0
21705793,R-a7a1a127,2019-02-25 07:00:00,2019-02-26 07:59:24.000000000,0
94934565,R-ccca8899,2019-02-25 07:00:00,2019-02-26 18:39:00.000000000,1
83770030,R-635c0360,2019-02-25 07:00:00,2019-02-26 17:43:48.000000000,1
21098319,R-94752f0c,2019-02-25 07:00:00,2019-02-26 18:36:00.000000000,1
13322827,R-70190d76,2019-02-25 07:00:00,2019-02-26 18:55:12.000000000,1
43523687,R-1835b5ed,2019-02-25 07:00:00,2019-02-26 08:39:36.000000000,1
12283835,R-34ab16cd,2019-02-25 07:00:00,2019-02-26 18:55:48.000000000,1
12719244,R-93f348a8,2019-02-18 07:00:00,2019-02-19 19:12:00.000000000,0
17591502,R-2c800586,2019-02-18 07:00:00,2019-02-20 11:44:24.000000000,1
20523896,R-327b18c7,2019-02-18 07:00:00,2019-02-19 22:09:00.000000000,1
21016823,R-6154acce,2019-02-18 07:00:00,2019-02-19 21:14:24.000000000,0
22192218,R-1868332a,2019-02-18 07:00:00,2019-02-20 01:43:12.000000000,1
99485464,R-838ff36c,2019-02-18 07:00:00,2019-02-19 23:54:36.000000000,0
67906530,R-7f0d3484,2019-02-18 07:00:00,2019-02-20 00:37:48.000000000,0
24670198,R-451af840,2019-02-18 07:00:00,2019-02-19 21:39:00.000000000,0
19790058,R-db03f7f9,2019-02-18 07:00:00,2019-02-20 10:42:00.000000000,0
22596717,R-79f3483b,2019-02-18 07:00:00,2019-02-19 21:01:12.000000000,0
83681090,R-87a9d605,2019-02-18 07:00:00,2019-02-19 23:57:36.000000000,0
10497416,R-2469d51f,2019-02-18 07:00:00,2019-02-19 23:55:12.000000000,0
33548280,R-dc2bd663,2019-02-18 07:00:00,2019-02-19 19:19:12.000000000,0
18307948,R-2f0ed73f,2019-02-18 07:00:00,2019-02-20 02:51:36.000000000,0
33573400,R-13d42710,2019-02-18 07:00:00,2019-02-19 22:53:24.000000000,1
24624497,R-07d2544a,2019-02-18 07:00:00,2019-02-20 03:04:48.000000000,0
13006940,R-6e5205b8,2019-02-18 07:00:00,2019-02-19 19:57:36.000000000,0
49456947,R-04ad4880,2019-02-18 07:00:00,2019-02-19 21:25:12.000000000,0
29089862,R-6dd87c7e,2019-02-18 07:00:00,2019-02-19 20:36:00.000000000,0
21659663,R-ce567c4c,2019-02-18 07:00:00,2019-02-19 20:48:36.000000000,0
31431132,R-fb48bd42,2019-02-18 07:00:00,2019-02-19 22:09:00.000000000,0
13363106,R-6b4a42e2,2019-02-18 07:00:00,2019-02-20 05:28:48.000000000,0
27831338,R-ea11e3aa,2019-02-18 07:00:00,2019-02-21 03:46:12.000000000,1
14941602,R-dab9fdd0,2019-02-18 07:00:00,2019-02-20 02:43:48.000000000,0
25375598,R-0ab8172b,2019-02-18 07:00:00,2019-02-19 21:39:36.000000000,0
92322431,R-17a267f1,2019-02-18 07:00:00,2019-02-20 07:36:36.000000000,0
15533946,R-87f2c5db,2019-02-18 07:00:00,2019-02-20 07:09:36.000000000,1
29292035,R-e000860f,2019-02-18 07:00:00,2019-02-19 21:34:47.999999999,0
66668483,R-6eb11603,2019-02-18 07:00:00,2019-02-20 07:04:48.000000000,0
25463189,R-f0c1ee4c,2019-02-18 07:00:00,2019-02-20 01:58:12.000000000,1
16027229,R-7332825d,2019-02-18 07:00:00,2019-02-20 02:09:36.000000000,0
11402175,R-3138a51e,2019-02-18 07:00:00,2019-02-20 09:55:48.000000000,0
24445769,R-35dca729,2019-02-18 07:00:00,2019-02-20 09:15:36.000000000,0
32064593,R-58b6fc90,2019-02-18 07:00:00,2019-02-20 04:12:36.000000000,1
10273980,R-320c7a6d,2019-02-18 07:00:00,2019-02-20 03:01:48.000000000,1
17984100,R-5f57bfa3,2019-02-18 07:00:00,2019-02-20 05:45:00.000000000,1
30440990,R-2ff1f070,2019-02-18 07:00:00,2019-02-19 19:06:36.000000000,0
16134175,R-58b6bf91,2019-02-18 07:00:00,2019-02-19 20:43:48.000000000,0
24746768,R-4d09a561,2019-02-18 07:00:00,2019-02-20 14:35:24.000000000,1
12211361,R-4d5c4624,2019-02-18 07:00:00,2019-02-19 21:14:24.000000000,0
32304949,R-128191de,2019-02-18 07:00:00,2019-02-19 19:07:48.000000000,0
77040880,R-d45a57cf,2019-02-18 07:00:00,2019-02-20 04:46:48.000000000,0
33500681,R-892593db,2019-02-18 07:00:00,2019-02-21 03:10:12.000000000,0
10299019,R-64f3629d,2019-02-18 07:00:00,2019-02-20 03:38:24.000000000,0
49884962,R-a344e9a3,2019-02-18 07:00:00,2019-02-19 22:25:48.000000000,0
30492373,R-88017bb8,2019-02-18 07:00:00,2019-02-20 08:25:48.000000000,0
11663552,R-581a0545,2019-02-18 07:00:00,2019-02-20 07:57:36.000000000,0
26730938,R-c9e3f103,2019-02-18 07:00:00,2019-02-19 22:22:48.000000000,0
24578714,R-0064f874,2019-02-18 07:00:00,2019-02-20 07:53:24.000000000,0
21394134,R-c0e70e5c,2019-02-18 07:00:00,2019-02-20 02:41:24.000000000,1
19424012,R-8663c466,2019-02-18 07:00:00,2019-02-20 02:41:24.000000000,0
33748476,R-82531e7e,2019-02-18 07:00:00,2019-02-20 10:46:48.000000000,0
28327909,R-8c61427f,2019-02-18 07:00:00,2019-02-20 10:08:24.000000000,0
70128697,R-1e7ba2a1,2019-02-18 07:00:00,2019-02-20 04:54:36.000000000,1
30769301,R-ba02f523,2019-02-18 07:00:00,2019-02-20 03:49:48.000000000,1
13426754,R-81cf2c7a,2019-02-18 07:00:00,2019-02-20 06:21:00.000000000,1
14109119,R-b2d5cb1d,2019-02-18 07:00:00,2019-02-19 20:02:24.000000000,0
17787573,R-1803bac8,2019-02-18 07:00:00,2019-02-19 21:30:36.000000000,0
18899925,R-0c1d2c77,2019-02-18 07:00:00,2019-02-19 19:07:48.000000000,0
32464396,R-37d56fc9,2019-02-18 07:00:00,2019-02-20 06:51:36.000000000,1
21597433,R-914df584,2019-02-18 07:00:00,2019-02-19 20:39:00.000000000,1
10929164,R-236ebc56,2019-02-18 07:00:00,2019-02-19 19:12:00.000000000,0
25434518,R-ae8bdd00,2019-02-18 07:00:00,2019-02-20 05:28:48.000000000,0
29498159,R-ad48889f,2019-02-18 07:00:00,2019-02-20 04:46:48.000000000,0
14419513,R-141064f1,2019-02-18 07:00:00,2019-02-20 07:09:00.000000000,1
18924069,R-7c35f275,2019-02-18 07:00:00,2019-02-19 22:13:12.000000000,0
30856611,R-7484ffad,2019-02-18 07:00:00,2019-02-19 21:22:48.000000000,1
69327588,R-96addd8d,2019-02-18 07:00:00,2019-02-19 21:42:36.000000000,0
18884690,R-fd69a297,2019-02-18 07:00:00,2019-02-19 22:43:12.000000000,0
16613236,R-020dade3,2019-02-18 07:00:00,2019-02-20 16:54:00.000000000,0
10231357,R-9bdd8c00,2019-02-18 07:00:00,2019-02-19 22:33:00.000000000,0
33145456,R-df371f46,2019-02-18 07:00:00,2019-02-19 21:04:12.000000000,0
10906516,R-0ed678ff,2019-02-18 07:00:00,2019-02-19 21:03:00.000000000,0
30947024,R-01153564,2019-02-18 07:00:00,2019-02-19 23:37:48.000000000,0
17779800,R-eaaa8b5f,2019-02-18 07:00:00,2019-02-20 01:28:12.000000000,1
81068169,R-f1178826,2019-02-18 07:00:00,2019-02-20 00:03:36.000000000,1
27840680,R-cbdeed3b,2019-02-18 07:00:00,2019-02-19 19:21:00.000000000,0
26852960,R-00b9095d,2019-02-18 07:00:00,2019-02-19 20:37:48.000000000,0
24891855,R-79c97380,2019-02-18 07:00:00,2019-02-19 22:15:00.000000000,0
23900894,R-53c30281,2019-02-18 07:00:00,2019-02-20 11:44:24.000000000,1
18091756,R-b613b63f,2019-02-18 07:00:00,2019-02-21 03:46:12.000000000,0
42300252,R-87c86df6,2019-02-18 07:00:00,2019-02-21 03:10:12.000000000,1
38275836,R-a74839df,2019-02-18 07:00:00,2019-02-20 06:51:36.000000000,1
20946964,R-ca9014a2,2019-02-18 07:00:00,2019-02-21 03:48:36.000000000,1
25691185,R-423f0584,2019-02-18 07:00:00,2019-02-20 11:04:48.000000000,1
20698203,R-0c8a29cd,2019-02-18 07:00:00,2019-02-20 08:51:36.000000000,0
22916520,R-7709cccc,2019-02-18 07:00:00,2019-02-20 17:57:36.000000000,1
22469662,R-bed0381c,2019-02-18 07:00:00,2019-02-20 10:07:12.000000000,1
71897727,R-c60141e4,2019-02-18 07:00:00,2019-02-20 06:23:24.000000000,1
29753755,R-a89cccae,2019-02-18 07:00:00,2019-02-20 05:48:00.000000000,0
11321137,R-e636bb23,2019-02-18 07:00:00,2019-02-20 10:37:48.000000000,1
30548837,R-586e73be,2019-02-18 07:00:00,2019-02-20 14:13:12.000000000,1
32156165,R-e085b39c,2019-02-18 07:00:00,2019-02-21 14:08:24.000000000,0
24654257,R-98c59035,2019-02-18 07:00:00,2019-02-20 14:45:00.000000000,1
34012654,R-eac02cf9,2019-02-18 07:00:00,2019-02-20 07:39:00.000000000,0
96337481,R-bcaf455a,2019-02-18 07:00:00,2019-02-20 05:20:24.000000000,0
17974775,R-e23cdb07,2019-02-18 07:00:00,2019-02-20 07:05:24.000000000,1
16368426,R-99eda67a,2019-02-18 07:00:00,2019-02-20 09:52:48.000000000,0
31978001,R-086eb3df,2019-02-18 07:00:00,2019-02-20 05:21:36.000000000,1
23608280,R-9e9b9ff5,2019-02-18 07:00:00,2019-02-20 04:13:12.000000000,1
18234899,R-6aaec1d3,2019-02-18 07:00:00,2019-02-20 01:36:36.000000000,0
13734459,R-eb4463ab,2019-02-18 07:00:00,2019-02-19 23:48:00.000000000,0
63052683,R-5415844e,2019-02-18 07:00:00,2019-02-20 06:37:48.000000000,0
18628134,R-af601d43,2019-02-18 07:00:00,2019-02-20 08:52:48.000000000,1
20194392,R-06dfe39e,2019-02-18 07:00:00,2019-02-20 18:55:12.000000000,1
13990522,R-f56dfb6f,2019-02-18 07:00:00,2019-02-20 08:51:36.000000000,0
62332459,R-2690724f,2019-02-18 07:00:00,2019-02-20 10:37:48.000000000,1
33892826,R-a0338367,2019-02-18 07:00:00,2019-02-20 07:29:24.000000000,0
99664405,R-a71d54c0,2019-02-18 07:00:00,2019-02-20 03:05:24.000000000,1
35547382,R-756e7b43,2019-02-18 07:00:00,2019-02-20 05:43:48.000000000,1
10008392,R-ca879ffd,2019-02-18 07:00:00,2019-02-20 00:09:36.000000000,1
17077324,R-4234fcd6,2019-02-18 07:00:00,2019-02-20 10:42:00.000000000,0
